"","inf.cap","access.beta","operating.cost","dist.to.wrk","val.of.access","tr.times","policy","core.hh","inner.hh","outer.hh","beyond.hh","env.area.hh","high.access.hh","cost.burdened.hh","median.hh.price"
"168",0.471915141913574,0.355778782473877,0.0967829183354042,0.511237442945829,0.048212280632928,0,"TOD",818050,2382874,610793,1905013,361366,289999,1174043,698
"169",0.00868974104057997,0.997320717899594,0.310686640372733,0.762727707232814,0.349583401346812,1,"TOD",863739,2369603,602796,1866535,351174,306858,1176937,715
"170",0.156172315011499,0.714838211933617,0.49106526888581,0.641963247221429,0.946712020532927,0,"TOD",845265,2348412,619488,1905780,358820,301971,1183987,713
"171",0.944530615227763,0.0996904097325169,0.462480103688547,0.563529125155183,0.46341534727742,1,"TOD",858335,2448738,584928,1835162,357560,307660,1163368,697
"172",0.785863060113275,0.434892975686584,0.739077325412072,0.275701330137439,0.687846681393916,0,"TOD",825917,2419233,599047,1881772,362454,296150,1170101,703
"173",0.853778849567752,0.6493792485788,0.317354430805892,0.835492121779593,0.110057339573745,1,"TOD",841667,2426618,600385,1855559,360055,299605,1170208,710
"174",0.110745533752488,0.335163979384815,0.499043260382954,0.918508567810524,0.603927697762614,0,"TOD",838753,2329753,629546,1924733,360191,297804,1186163,704
"175",0.712402445129119,0.345018709437456,0.351967571690446,0.195830018765992,0.818007408833364,0,"TOD",829588,2420456,595128,1876885,361099,297308,1170348,696
"176",0.165411322965752,0.803843497222988,0.221089066002751,0.651699652106036,0.64203635997721,1,"TOD",870498,2388281,595767,1851576,351503,310862,1173584,707
"177",0.142821261751931,0.674741220275639,0.920690672383644,0.498623960559955,0.989560648336774,0,"TOD",844719,2355887,614065,1898320,357821,302321,1183140,711
"178",0.306493714106036,0.242833847510628,0.164460690159351,0.927707382489694,0.00549061595206149,0,"TOD",821589,2347134,628062,1926119,361235,290287,1179764,685
"179",0.927037504025502,0.702640931551112,0.95359246217669,0.605139470247319,0.679349394534249,1,"TOD",857480,2444970,587648,1832532,357351,308424,1163648,705
"180",0.658367151308805,0.577349425910506,0.753368586791446,0.346919740109937,0.0557598450127989,1,"TOD",848862,2445003,577654,1840095,354430,302005,1157730,694
"181",0.595244373262627,0.527162226027111,0.452972930828109,0.0451144807473756,0.239070648988942,0,"TOD",810194,2424727,591998,1885679,358879,287547,1157618,685
"182",0.38300981653342,0.973856255912455,0.445338370080339,0.684490710697137,0.113571995319333,1,"TOD",851796,2402674,597414,1856316,354177,302390,1172309,703
"183",0.0458670985938516,0.746502777794842,0.618492889342364,0.966748647604603,0.784172989531653,1,"TOD",870059,2358410,612538,1872543,353251,310096,1182291,717
"184",0.916187481858535,0.327192480468191,0.724960987518774,0.279162259204546,0.813256354796467,0,"TOD",826296,2427120,597777,1877971,363815,296904,1168793,706
"185",0.0646442246988881,0.959195523945848,0.0895320522899274,0.827332028255565,0.62357664325228,1,"TOD",868057,2368745,604403,1866834,352763,308898,1178150,711
"186",0.240240820003441,0.206903658594238,0.652579932026798,0.553485176243354,0.471758645685855,0,"TOD",834885,2361511,615248,1904978,359730,296821,1180657,705
"187",0.214624549880158,0.899773320157779,0.0373989768391475,0.758211599883856,0.6986428248554,0,"TOD",836447,2347143,624717,1910315,359421,297439,1181559,704
"188",0.0917467471908312,0.568137942780275,0.870521913993405,0.504126260796562,0.789584217583761,0,"TOD",841376,2352085,614503,1903619,357875,300005,1179923,712
"189",0.915856568102958,0.535572568369796,0.699676285631256,0.395490157919936,0.494956374779809,1,"TOD",857021,2459979,577776,1828652,355926,307665,1159706,691
"190",0.724569067002507,0.925629186525242,0.054324422713602,0.978843125558225,0.83692446735804,1,"TOD",858119,2407714,606594,1856215,358788,307921,1174884,712
"191",0.256541951513384,0.216560466232011,0.17782665389264,0.76502423289814,0.932573185651097,1,"TOD",880157,2384628,599189,1849681,352928,314682,1179520,708
"192",0.691203707105946,0.742178492074832,0.376890970079228,0.243461747616995,0.680439953953959,1,"TOD",861753,2448039,573437,1830249,352428,309473,1158271,688
"193",0.581623099577148,0.942618024655385,0.589147030620603,0.361297670760425,0.280764826653292,1,"TOD",854457,2435703,578375,1838518,352894,304633,1157136,694
"194",0.701934046472423,0.933608928788919,0.695731380236335,0.940165500588715,0.172762510083383,0,"TOD",817070,2376070,624611,1915313,364242,291267,1166669,673
"195",0.408408464157488,0.092571049814811,0.157487302815774,0.17261537131737,0.933270613580476,1,"TOD",879267,2423585,571828,1832558,350002,316394,1165064,690
"196",0.268546736598713,0.0511664804194588,0.0819757822898682,0.591488464125432,0.448164895922411,0,"TOD",836323,2360723,616386,1905826,360605,297320,1181384,705
"197",0.99410122592235,0.58114145143074,0.577409506844822,0.640637579663424,0.817023991908412,1,"TOD",859897,2448251,588975,1831703,357872,310077,1166979,704
"198",0.55172252237564,0.635431406901916,0.110102320450125,0.657383724311367,0.0165081688361242,0,"TOD",816543,2379643,617189,1906344,362846,289803,1172101,681
"199",0.862172515054233,0.336411972422618,0.293416185354348,0.969457633456215,0.182036033835961,0,"TOD",815116,2385985,624121,1914889,366541,290916,1168990,667
"200",0.35497913970123,0.871885292379186,0.264993487864733,0.309375315319747,0.664346928841202,0,"TOD",829004,2386589,604828,1893932,358295,295411,1173133,699
"201",0.2535910448879,0.868079745317809,0.933845018567517,0.135029784372309,0.851814659719588,1,"TOD_21",881485,2392961,572526,1841321,349248,322878,1198260,711
"202",0.180666557763238,0.0196185861653648,0.404448763228487,0.711806599612581,0.147870606883429,1,"TOD_21",862269,2379616,601496,1860829,351480,312001,1226303,710
"203",0.819352131931111,0.311121898651123,0.893990613096161,0.94193572971574,0.234939029850531,0,"TOD_21",817393,2378747,627031,1914974,367134,302722,1220094,678
"204",0.2303882153132,0.00803262790781446,0.700396214288892,0.764958923527505,0.407522330810083,0,"TOD_21",827390,2343352,628022,1924217,356572,305294,1196307,705
"205",0.351505596571369,0.381752790449653,0.757451706958236,0.715764616576023,0.392562582415761,1,"TOD_21",851941,2386549,607105,1867420,351003,309616,1198369,704
"206",0.743340490213362,0.182697492228821,0.81053955330071,0.56487891858723,0.220075655993307,0,"TOD_21",820069,2393408,615577,1895461,363441,301184,1215667,701
"207",0.74502532318118,0.78720694839349,0.251633805076359,0.268906062740367,0.0804958958087955,1,"TOD_21",853097,2434641,576389,1833134,353248,310859,1203026,706
"208",0.620019743031589,0.391619844788453,0.374568540341221,0.999151367743965,0.447051492011175,1,"TOD_21",841636,2391554,616709,1878917,353086,308377,1192762,716
"209",0.491244874295779,0.0657893108394928,0.219173625290161,0.00796941964305006,0.518491235287394,0,"TOD_21",824120,2413655,594166,1879437,358054,300314,1214819,701
"210",0.32883438797947,0.566056099698879,0.840084199885372,0.170932648471091,0.660958229623735,0,"TOD_21",834469,2391177,600243,1885616,357069,304638,1223557,705
"211",0.0474004591845442,0.65321773068374,0.965748647225788,0.820654516799143,0.488520452808356,0,"TOD_21",827159,2328949,630489,1933277,357552,301752,1202082,702
"212",0.52152006751881,0.413167008537566,0.876540531192441,0.681377766134683,0.982878823065432,0,"TOD_21",834201,2369598,623736,1909435,358773,307772,1202749,711
"213",0.490300158853177,0.37835370370117,0.196463118393207,0.29554933980573,0.649478740701219,1,"TOD_21",854199,2413286,591006,1852182,347816,312070,1188711,706
"214",0.525970993318362,0.743637045002542,0.507943196493201,0.446520417002263,0.370831536641112,0,"TOD_21",817434,2384411,615189,1907651,357822,297177,1186991,705
"215",0.845175701659173,0.432828263339587,0.81362406208925,0.312774401322938,0.542766679633409,0,"TOD_21",817712,2415908,608505,1891238,360507,298928,1192986,708
"216",0.942286060617073,0.872076480397489,0.300085476138163,0.491566956377123,0.0984949946149718,0,"TOD_21",809447,2412839,614103,1902173,362232,297264,1193151,689
"217",0.761514006906189,0.44403975378233,0.297427569730673,0.873056900428608,0.746386792527745,1,"TOD_21",848593,2409897,609493,1864341,356613,310294,1190296,715
"218",0.378152237558505,0.203300665296614,0.781382387496764,0.284199468548875,0.828843204752309,1,"TOD_21",859903,2403753,592333,1853225,346339,314128,1187541,705
"219",0.0146833212312777,0.265550555258291,0.180120808805805,0.151730977173662,0.917404349791585,0,"TOD_21",843460,2368734,604325,1891390,354142,308086,1222382,707
"220",0.516893006556435,0.330933463417925,0.175820432700217,0.795458051449852,0.400898484825855,0,"TOD_21",827839,2364127,624706,1910880,363469,303929,1233325,700
"221",0.621700347830774,0.225071553325746,0.557519886878086,0.154695381519618,0.749719801156316,0,"TOD_21",832107,2414224,596105,1878152,360197,304565,1216085,699
"222",0.353994463213254,0.238379887037678,0.260957237668801,0.490584166054614,0.376321007711114,1,"TOD_21",852796,2400061,597086,1859796,348760,309562,1191407,704
"223",0.350134987444384,0.642732696560677,0.450273812341737,0.807976882553427,0.661372449159622,0,"TOD_21",826051,2354019,627381,1924076,358468,305593,1191312,696
"224",0.574217547838576,0.894888294565957,0.913959741576109,0.431181900812546,0.0379669088535011,1,"TOD_21",851203,2420990,587465,1842082,352782,309470,1218120,705
"225",0.464115949960425,0.576052591406042,0.548447265118361,0.863293712766375,0.802399085849756,1,"TOD_21",872309,2394887,606053,1851266,355948,319162,1228741,704
"226",0.270984369464917,0.770001910712337,0.928493666440714,0.377360887944931,0.0662638747605961,1,"TOD_21",841842,2395344,596470,1864764,346897,305130,1187416,709
"227",0.194855214308016,0.117557596645551,0.754174281557556,0.13618158657942,0.338163597623585,1,"TOD_21",873410,2387399,576667,1844177,348040,318417,1207259,713
"228",0.30091780299833,0.125425121857785,0.318505234141834,0.828782588947797,0.856734260602389,0,"TOD_21",845193,2344667,629780,1908964,360971,313733,1236784,705
"229",0.834957628969802,0.470677803740138,0.917412508244626,0.642415420495439,0.187103356841486,1,"TOD_21",848279,2434743,594363,1842227,356629,309019,1209078,701
"230",0.571591654536082,0.0939046272437554,0.74730753786955,0.543675971989753,0.745735802229959,1,"TOD_21",859068,2406305,599333,1853764,350083,313884,1197865,707
"231",0.087604003484128,0.185470313088736,0.672154890748905,0.506003701341571,0.758926947171334,0,"TOD_21",834893,2344359,621849,1908663,352603,306007,1206023,714
"232",0.576226437513949,0.675862200560514,0.292363490638323,0.459489985575667,0.699947236634092,1,"TOD_21",848960,2412815,597598,1855999,349469,310142,1187679,702
"233",0.0779084828298073,0.979134245492052,0.937297349142842,0.278226792799775,0.655155072540976,0,"TOD_21",835025,2366881,608691,1898792,355847,304405,1222541,710
"234",0.732865049017128,0.273033218783559,0.0418969739959575,0.342846695490647,0.07569177084486,0,"TOD_21",816061,2406813,605475,1890759,362265,296814,1222520,706
"235",0.262151213102974,0.575335899611702,0.0155405530477874,0.437284992676927,0.263429799321573,1,"TOD_21",869311,2394678,585967,1844800,351121,315893,1212969,713
"236",0.654685390213272,0.670012351332232,0.063818394437898,0.700112453321926,0.0993239873074926,0,"TOD_21",817716,2380950,620421,1907435,365085,299350,1219843,692
"237",0.932830019311281,0.956008521170355,0.664894528293516,0.427530225597788,0.084326976994751,0,"TOD_21",809005,2415945,612938,1898022,361163,295021,1195932,695
"238",0.319864014130319,0.466657493957551,0.718882154174382,0.187081786161521,0.371014028256061,0,"TOD_21",819265,2381206,608162,1900153,353920,297635,1198106,701
"239",0.791320541796042,0.948285789218498,0.878145073055057,0.814434888785705,0.328878842318663,1,"TOD_21",848480,2421167,602620,1850971,357508,309294,1216963,710
"240",0.685754641007166,0.853800039710011,0.171206386574311,0.812274365730351,0.870625541141024,0,"TOD_21",825386,2379508,626344,1912523,360862,304402,1196208,701
"241",0.661165994961746,0.356894688707776,0.382778464655159,0.618058036455652,0.214626516185235,1,"TOD_21",842628,2419426,599558,1858923,353544,305839,1185368,705
"242",0.826917901851935,0.178441465414129,0.85300453340169,0.0127712658781093,0.797741425571963,0,"TOD_21",825294,2434586,594369,1868831,359580,302577,1214290,694
"243",0.933299833453028,0.892543883244041,0.96626981391781,0.237393551604822,0.862312747940188,1,"TOD_21",849561,2450602,584646,1838446,351270,312203,1178088,705
"244",0.672823368906043,0.658912231271155,0.208723452961538,0.0811442263335921,0.467457675037207,1,"TOD_21",863889,2427945,568326,1837161,352943,316599,1187686,704
"245",0.225173553421162,0.88744420605083,0.211746146471938,0.247410098677035,0.174635558921611,1,"TOD_21",846954,2390816,590067,1865267,345611,307363,1180929,714
"246",0.442204800635809,0.634832572551444,0.837720585119212,0.536211976242485,0.960159067278262,0,"TOD_21",830598,2372073,619205,1908777,357457,306171,1190433,716
"247",0.247353763735853,0.816601710683201,0.013166075443849,0.597661035191035,0.67147236991697,1,"TOD_21",869315,2392033,596325,1849511,351004,317303,1218544,708
"248",0.23576610392984,0.629939351185923,0.777586981624132,0.129975791451521,0.404755405596225,0,"TOD_21",824692,2390656,599576,1896197,356011,299374,1207433,699
"249",0.967788476580521,0.166127016190207,0.439257814795245,0.580112090012291,0.753746804070659,0,"TOD_21",829987,2408279,613408,1887477,366290,306768,1213704,713
"250",0.526745844645891,0.950870335387765,0.969817635863321,0.463804008964216,0.165931055925786,0,"TOD_21",814373,2380790,616726,1908355,357739,296301,1191532,699
"251",0.605185292276554,0.469448998734122,0.685863492804114,0.981254217362497,0.800826821337454,1,"TOD_21",865004,2394415,610991,1856563,357493,318766,1232535,715
"252",0.884474343671231,0.967792674043682,0.75937254160014,0.991256348497002,0.0952491956634913,0,"TOD_21",812633,2383751,628491,1917052,366042,300956,1220444,668
"253",0.934375878761988,0.07916281676176,0.78395600814675,0.959929060597671,0.991459140803665,0,"TOD_21",836376,2387618,626974,1903138,367699,309830,1220183,697
"254",0.540333571720868,0.0486699632171076,0.326057146122446,0.370084159821039,0.947576467157342,0,"TOD_21",843575,2392213,606025,1884418,361387,309132,1215691,705
"255",0.485044787080493,0.143465776311001,0.522604091887828,0.899417946841568,0.545729591573589,0,"TOD_21",830847,2358697,628238,1915342,364605,307207,1217992,695
"256",0.805472639974207,0.279765278110513,0.0974293609294109,0.282710089601809,0.8579911740073,0,"TOD_21",824778,2409226,610394,1882496,356389,302365,1199933,713
"257",0.910885634089122,0.175551723995944,0.0535863391328603,0.0932323291143402,0.208539017429575,0,"TOD_21",809055,2445924,590239,1879710,362744,295038,1197931,691
"258",0.546175500469748,0.223195798214991,0.230480832554167,0.201329681998352,0.0798030554661527,0,"TOD_21",809550,2400178,606846,1901161,356558,293171,1183206,697
"259",0.398395822223276,0.44735673125321,0.148687840871047,0.0846701433949638,0.422187634985195,1,"TOD_21",866863,2404939,574395,1844060,349857,316304,1192663,711
"260",0.125401582688792,0.0075777107346803,0.511417078131344,0.94805237073754,0.246599053991027,0,"TOD_21",832494,2327302,633498,1929250,360166,305854,1230863,698
"261",0.622363339714007,0.438902212494751,0.844854126902763,0.747337523185415,0.145942000612151,1,"TOD_21",837735,2405425,607416,1869510,352608,304274,1182753,711
"262",0.388071430944139,0.862705255069304,0.741259435548214,0.150182696717093,0.111088043490425,1,"TOD_21",840252,2403955,589409,1861474,345911,305481,1181021,712
"263",0.402361607242841,0.443663071847055,0.698728794954717,0.209085965498351,0.374112633537501,0,"TOD_21",824924,2393055,602914,1891532,357773,299909,1211823,700
"264",0.446180393558927,0.258566104242112,0.774689291423187,0.887000826109434,0.19605998329306,0,"TOD_21",825403,2356423,628762,1914197,361974,301878,1232466,696
"265",0.711992817225866,0.943482289616717,0.0229520134988707,0.840150114432909,0.928957865142031,1,"TOD_21",863538,2414625,605169,1845928,357679,318953,1214353,709
"266",0.206395247831475,0.688814986259211,0.762357756750658,0.7759816684213,0.727067151222145,1,"TOD_21",873266,2379442,604604,1855798,353011,318867,1228654,710
"267",0.265285551915644,0.777431196956895,0.94178221776709,0.348069003705168,0.604849005533382,1,"TOD_21",878023,2394783,582965,1837686,349299,320579,1214921,717
"268",0.471915141913574,0.355778782473877,0.0967829183354042,0.511237442945829,0.048212280632928,0,"TOD_21",812526,2376389,617060,1917881,360030,296824,1181134,698
"269",0.00868974104057997,0.997320717899594,0.310686640372733,0.762727707232814,0.349583401346812,1,"TOD_21",848667,2360534,610970,1882607,347823,309236,1190640,712
"270",0.156172315011499,0.714838211933617,0.49106526888581,0.641963247221429,0.946712020532927,0,"TOD_21",846797,2347181,623225,1904968,360115,311388,1232535,714
"271",0.944530615227763,0.0996904097325169,0.462480103688547,0.563529125155183,0.46341534727742,1,"TOD_21",844266,2436708,598441,1851915,354382,308407,1183681,702
"272",0.785863060113275,0.434892975686584,0.739077325412072,0.275701330137439,0.687846681393916,0,"TOD_21",819214,2410086,610959,1890106,357124,299762,1188708,710
"273",0.853778849567752,0.6493792485788,0.317354430805892,0.835492121779593,0.110057339573745,1,"TOD_21",844188,2421234,604146,1852874,357508,307373,1224733,715
"274",0.110745533752488,0.335163979384815,0.499043260382954,0.918508567810524,0.603927697762614,0,"TOD_21",838591,2326009,633636,1924838,360973,309627,1239042,707
"275",0.712402445129119,0.345018709437456,0.351967571690446,0.195830018765992,0.818007408833364,0,"TOD_21",823324,2412019,605052,1885370,357794,301578,1195443,705
"276",0.165411322965752,0.803843497222988,0.221089066002751,0.651699652106036,0.64203635997721,1,"TOD_21",856701,2374762,606468,1866006,347594,311983,1203831,707
"277",0.142821261751931,0.674741220275639,0.920690672383644,0.498623960559955,0.989560648336774,0,"TOD_21",848036,2352855,617011,1896336,356982,312678,1235071,716
"278",0.306493714106036,0.242833847510628,0.164460690159351,0.927707382489694,0.00549061595206149,0,"TOD_21",821075,2344172,632681,1924022,361475,301568,1221220,690
"279",0.927037504025502,0.702640931551112,0.95359246217669,0.605139470247319,0.679349394534249,1,"TOD_21",860519,2439129,591692,1832741,355531,315771,1218658,700
"280",0.658367151308805,0.577349425910506,0.753368586791446,0.346919740109937,0.0557598450127989,1,"TOD_21",837223,2427788,591061,1856730,350149,304103,1173794,704
"281",0.595244373262627,0.527162226027111,0.452972930828109,0.0451144807473756,0.239070648988942,0,"TOD_21",809247,2410238,602473,1893185,354305,294086,1184613,697
"282",0.38300981653342,0.973856255912455,0.445338370080339,0.684490710697137,0.113571995319333,1,"TOD_21",856328,2404686,597444,1853747,354626,312767,1218562,709
"283",0.0458670985938516,0.746502777794842,0.618492889342364,0.966748647604603,0.784172989531653,1,"TOD_21",868639,2356027,614330,1872226,352112,318411,1223975,713
"284",0.916187481858535,0.327192480468191,0.724960987518774,0.279162259204546,0.813256354796467,0,"TOD_21",829087,2423728,601370,1876475,363370,304526,1219430,705
"285",0.0646442246988881,0.959195523945848,0.0895320522899274,0.827332028255565,0.62357664325228,1,"TOD_21",867655,2366720,608506,1864401,351105,317800,1225745,714
"286",0.240240820003441,0.206903658594238,0.652579932026798,0.553485176243354,0.471758645685855,0,"TOD_21",837023,2361054,617664,1904393,360069,306305,1229501,706
"287",0.214624549880158,0.899773320157779,0.0373989768391475,0.758211599883856,0.6986428248554,0,"TOD_21",837928,2344098,626877,1913467,359484,307439,1225247,710
"288",0.0917467471908312,0.568137942780275,0.870521913993405,0.504126260796562,0.789584217583761,0,"TOD_21",834537,2346951,620609,1909770,353741,306452,1207356,712
"289",0.915856568102958,0.535572568369796,0.699676285631256,0.395490157919936,0.494956374779809,1,"TOD_21",859739,2449535,578230,1825972,355730,314607,1201267,708
"290",0.724569067002507,0.925629186525242,0.054324422713602,0.978843125558225,0.83692446735804,1,"TOD_21",844121,2399019,616984,1871784,353969,310140,1191686,722
"291",0.256541951513384,0.216560466232011,0.17782665389264,0.76502423289814,0.932573185651097,1,"TOD_21",879126,2380118,603464,1852245,352184,321532,1221757,711
"292",0.691203707105946,0.742178492074832,0.376890970079228,0.243461747616995,0.680439953953959,1,"TOD_21",849349,2430303,588429,1847644,348921,311038,1182034,707
"293",0.581623099577148,0.942618024655385,0.589147030620603,0.361297670760425,0.280764826653292,1,"TOD_21",857185,2421467,583559,1838507,352357,312298,1206472,714
"294",0.701934046472423,0.933608928788919,0.695731380236335,0.940165500588715,0.172762510083383,0,"TOD_21",814388,2373759,629071,1917321,364999,300769,1209030,676
"295",0.408408464157488,0.092571049814811,0.157487302815774,0.17261537131737,0.933270613580476,1,"TOD_21",867299,2405702,585715,1847392,346786,317865,1182358,706
"296",0.268546736598713,0.0511664804194588,0.0819757822898682,0.591488464125432,0.448164895922411,0,"TOD_21",830658,2353657,623140,1912366,356764,304104,1208432,710
"297",0.99410122592235,0.58114145143074,0.577409506844822,0.640637579663424,0.817023991908412,1,"TOD_21",850011,2435587,599925,1845910,354163,312232,1197717,717
"298",0.55172252237564,0.635431406901916,0.110102320450125,0.657383724311367,0.0165081688361242,0,"TOD_21",816383,2375104,620424,1908717,362670,298296,1219042,690
"299",0.862172515054233,0.336411972422618,0.293416185354348,0.969457633456215,0.182036033835961,0,"TOD_21",811390,2386011,627760,1924887,364854,302634,1189027,678
"300",0.35497913970123,0.871885292379186,0.264993487864733,0.309375315319747,0.664346928841202,0,"TOD_21",824674,2376834,614238,1900990,354257,300577,1189311,708
"301",0.2535910448879,0.868079745317809,0.933845018567517,0.135029784372309,0.851814659719588,1,"gas.price",860521,2384178,595296,1857426,351943,302186,1174625,719
"302",0.180666557763238,0.0196185861653648,0.404448763228487,0.711806599612581,0.147870606883429,1,"gas.price",861914,2356918,614199,1878744,354364,301496,1178923,715
"303",0.819352131931111,0.311121898651123,0.893990613096161,0.94193572971574,0.234939029850531,0,"gas.price",822136,2360791,636228,1938802,368127,290150,1167668,673
"304",0.2303882153132,0.00803262790781446,0.700396214288892,0.764958923527505,0.407522330810083,0,"gas.price",838806,2324453,634748,1930226,361561,294472,1184882,700
"305",0.351505596571369,0.381752790449653,0.757451706958236,0.715764616576023,0.392562582415761,1,"gas.price",864269,2367905,612582,1872843,355027,303701,1180610,719
"306",0.743340490213362,0.182697492228821,0.81053955330071,0.56487891858723,0.220075655993307,0,"gas.price",863998,2369754,613071,1870903,354944,304191,1180834,717
"307",0.74502532318118,0.78720694839349,0.251633805076359,0.268906062740367,0.0804958958087955,1,"gas.price",853710,2423466,585114,1839047,354368,301471,1162950,718
"308",0.620019743031589,0.391619844788453,0.374568540341221,0.999151367743965,0.447051492011175,1,"gas.price",851556,2372122,622540,1890236,359517,299730,1181064,707
"309",0.491244874295779,0.0657893108394928,0.219173625290161,0.00796941964305006,0.518491235287394,0,"gas.price",853864,2423450,584057,1841106,354664,301405,1168234,718
"310",0.32883438797947,0.566056099698879,0.840084199885372,0.170932648471091,0.660958229623735,0,"gas.price",841165,2371410,608214,1894887,358594,298183,1180281,712
"311",0.0474004591845442,0.65321773068374,0.965748647225788,0.820654516799143,0.488520452808356,0,"gas.price",840003,2309185,639596,1937628,359239,294861,1185273,697
"312",0.52152006751881,0.413167008537566,0.876540531192441,0.681377766134683,0.982878823065432,0,"gas.price",850662,2349254,631488,1909707,363666,301995,1187720,696
"313",0.490300158853177,0.37835370370117,0.196463118393207,0.29554933980573,0.649478740701219,1,"gas.price",879954,2402287,588470,1835596,352237,312378,1175350,719
"314",0.525970993318362,0.743637045002542,0.507943196493201,0.446520417002263,0.370831536641112,0,"gas.price",879296,2402354,588287,1836618,352341,311736,1174569,719
"315",0.845175701659173,0.432828263339587,0.81362406208925,0.312774401322938,0.542766679633409,0,"gas.price",832474,2396839,612016,1889484,364070,295632,1177493,711
"316",0.942286060617073,0.872076480397489,0.300085476138163,0.491566956377123,0.0984949946149718,0,"gas.price",818411,2393044,618985,1905015,366768,289127,1173276,681
"317",0.761514006906189,0.44403975378233,0.297427569730673,0.873056900428608,0.746386792527745,1,"gas.price",864586,2389384,615899,1868533,359125,306606,1181860,715
"318",0.378152237558505,0.203300665296614,0.781382387496764,0.284199468548875,0.828843204752309,1,"gas.price",887703,2392950,588293,1834333,350374,314892,1175990,718
"319",0.0146833212312777,0.265550555258291,0.180120808805805,0.151730977173662,0.917404349791585,0,"gas.price",822922,2360240,635063,1933707,366317,291199,1170153,674
"320",0.516893006556435,0.330933463417925,0.175820432700217,0.795458051449852,0.400898484825855,0,"gas.price",832556,2344831,634258,1926518,364099,293430,1176792,689
"321",0.621700347830774,0.225071553325746,0.557519886878086,0.154695381519618,0.749719801156316,0,"gas.price",841980,2392127,604201,1884783,360804,298996,1175559,713
"322",0.353994463213254,0.238379887037678,0.260957237668801,0.490584166054614,0.376321007711114,1,"gas.price",869857,2386139,600546,1854253,352874,306502,1176801,712
"323",0.350134987444384,0.642732696560677,0.450273812341737,0.807976882553427,0.661372449159622,0,"gas.price",868628,2387133,600172,1854214,352892,306081,1177106,714
"324",0.574217547838576,0.894888294565957,0.913959741576109,0.431181900812546,0.0379669088535011,1,"gas.price",853726,2408975,596167,1850626,354527,300517,1173364,715
"325",0.464115949960425,0.576052591406042,0.548447265118361,0.863293712766375,0.802399085849756,1,"gas.price",868771,2367246,619529,1876038,356046,306816,1184886,720
"326",0.270984369464917,0.770001910712337,0.928493666440714,0.377360887944931,0.0662638747605961,1,"gas.price",860843,2357868,612898,1877767,353930,301307,1179019,716
"327",0.194855214308016,0.117557596645551,0.754174281557556,0.13618158657942,0.338163597623585,1,"gas.price",878439,2377841,582708,1843724,349013,310189,1169177,724
"328",0.30091780299833,0.125425121857785,0.318505234141834,0.828782588947797,0.856734260602389,0,"gas.price",850191,2322868,638540,1930789,364607,300160,1187370,700
"329",0.834957628969802,0.470677803740138,0.917412508244626,0.642415420495439,0.187103356841486,1,"gas.price",851172,2410131,605574,1857771,358663,300325,1175351,717
"330",0.571591654536082,0.0939046272437554,0.74730753786955,0.543675971989753,0.745735802229959,1,"gas.price",880095,2394068,602357,1845843,355571,312493,1179321,718
"331",0.087604003484128,0.185470313088736,0.672154890748905,0.506003701341571,0.758926947171334,0,"gas.price",855881,2329170,626840,1911403,358949,302686,1189670,714
"332",0.576226437513949,0.675862200560514,0.292363490638323,0.459489985575667,0.699947236634092,1,"gas.price",873549,2403488,597307,1842660,354072,310027,1178427,711
"333",0.0779084828298073,0.979134245492052,0.937297349142842,0.278226792799775,0.655155072540976,0,"gas.price",845327,2346193,614890,1904976,357048,298811,1182670,716
"334",0.732865049017128,0.273033218783559,0.0418969739959575,0.342846695490647,0.07569177084486,0,"gas.price",821733,2387021,613041,1903623,364838,289524,1175430,698
"335",0.262151213102974,0.575335899611702,0.0155405530477874,0.437284992676927,0.263429799321573,1,"gas.price",869182,2383395,598083,1853871,351911,305974,1175898,716
